date,restaurant_id,customers,avg_order_value,revenue,food_cost,staff_cost,rent,operating_expenses,net_profit,restaurant_name,location_tier,staff_count,base_rent,efficiency_score,base_rating,day_of_week,month,is_weekend,total_cost,profit_margin,cost_ratio,aov,beverage_ratio,beverage_revenue_adj,food_revenue_adj
2023-06-11,3,350,632.43,221350.5,84276.11,35421.57,14066.03,35192.88,52393.9,Java House CBD 3,CBD,16,421981,0.7526776440516811,3.1,6,6,True,168956.59,23.67010691188861,76.3298885703895,632.43,0.55,121802.04478496616,99548.45521503384
2023-06-11,4,206,709.54,146165.24,59843.39,72646.43,11128.27,20904.07,-18356.92,Java House Suburb 4,Suburb,30,333848,0.7724707403016083,3.4,6,6,True,164522.16,-12.55901882006967,112.5590188200697,709.54,0.4,58794.54011491623,87370.69988508377
2023-06-11,5,189,503.26,95116.14,29670.81,13299.28,9963.87,14764.82,27417.37,Java House Highway 5,Highway,10,298916,0.902909625916404,4.3,6,6,True,67698.78,28.825149969290177,71.17486054417263,503.26,0.45,44256.68033860123,50859.45966139877
2023-06-11,6,242,668.95,161885.9,68956.95,35544.07,4691.93,32037.97,20654.98,Java House Highway 6,Highway,18,140758,0.6076568810537943,4.5,6,6,True,141230.91999999998,12.758974067537693,87.2410259324623,668.9499999999999,0.45,70544.32060805865,91341.57939194134
2023-06-11,7,365,825.21,301201.65,115025.07,23562.3,16639.7,45717.85,100256.73,Java House CBD 7,CBD,12,499191,0.548358188416732,4.6,6,6,True,200944.92,33.28558459092106,66.71441540907892,825.21,0.55,159587.42286421306,141614.22713578696
2023-06-11,8,147,539.75,79343.25,35409.97,17149.19,9709.8,11837.77,5236.52,Java House Highway 8,Highway,11,291294,0.7297124398359213,3.2,6,6,True,74106.73000000001,6.599830483374452,93.40016951662557,539.75,0.45,35543.49440420115,43799.75559579885
2023-06-11,9,396,820.49,324914.04,116050.97,16871.71,32628.53,62486.71,96876.13,Java House Airport 9,Airport,12,978856,0.6465891407035464,4.2,6,6,True,228037.91999999998,29.815926083095707,70.18407699464142,820.4899999999999,0.58,185090.17919261174,139823.86080738824
2023-06-11,10,159,561.67,89305.53,30290.9,39429.19,5013.57,14948.06,-376.19,Java House Highway 10,Highway,28,150407,0.8522859181074618,3.1,6,6,True,89681.72,-0.42123931183208924,100.4212393118321,561.67,0.45,41100.95831281235,48204.57168718765
2023-06-11,11,288,627.29,180659.52,73773.62,39503.39,5697.2,17854.94,43830.38,Java House Suburb 11,Suburb,19,170916,0.9276588605075736,4.6,6,6,True,136829.15,24.261317643266185,75.73868789200813,627.29,0.4,75473.38444630452,105186.13555369547
2023-06-11,12,416,693.77,288608.32,102224.32,38000.7,29181.17,40470.05,78732.08,Java House Airport 12,Airport,18,875435,0.8178422221322001,3.7,6,6,True,209876.24,27.279906552936517,72.72009344706348,693.77,0.58,169350.80857546412,119257.51142453589
2023-06-11,13,213,564.3,120195.9,37327.74,20526.34,5164.03,21035.27,36142.51,Java House Highway 13,Highway,21,154921,0.8350875871888467,4.3,6,6,True,84053.38,30.069669597715066,69.9303220825336,564.3,0.45,55110.87291209919,65085.0270879008
2023-06-11,14,365,793.11,289485.15,110199.07,65173.71,21097.03,51841.57,41173.76,Java House CBD 14,CBD,29,632911,0.5855693240990485,4.4,6,6,True,248311.38,14.223099181426058,85.77689736416531,793.11,0.55,154456.80861222118,135028.34138777884
2023-06-11,15,320,555.45,177744.0,64275.51,51211.69,8315.7,19346.33,34594.77,Java House Suburb 15,Suburb,24,249471,0.634973913392139,4.8,6,6,True,143149.23,19.463256143667294,80.5367438563327,555.45,0.4,69053.08032619723,108690.91967380277
2023-06-11,16,208,542.38,112815.04,40146.16,18713.08,12364.93,16444.08,25146.78,Java House Suburb 16,Suburb,20,370948,0.8841567887961861,3.1,6,6,True,87668.25000000001,22.290272644498465,77.7097184914352,542.38,0.4,46639.50634943133,66175.53365056866
2023-06-11,17,345,726.35,250590.75,99659.72,27708.2,17010.83,26083.53,80128.47,Java House CBD 17,CBD,20,510325,0.6338704379878514,3.4,6,6,True,170462.28,31.975829115799364,68.02417088420063,726.35,0.55,134914.81309582043,115675.93690417957
2023-06-11,18,216,619.29,133766.64,43720.17,21937.31,9060.63,19026.74,40021.78,Java House Highway 18,Highway,16,271819,0.7496156297461387,4.7,6,6,True,93744.85,29.919103896158262,70.08088862813628,619.2900000000001,0.45,60189.84640826251,73576.79359173751
2023-06-11,19,507,802.25,406740.75,169947.5,30674.38,22591.53,62408.98,121118.37,Java House Airport 19,Airport,14,677746,0.5698151597627532,4.4,6,6,True,285622.39,29.777781055869124,70.22222140269939,802.25,0.58,228580.7832943272,178159.9667056728
2023-06-11,20,210,599.4,125874.0,38706.3,63844.47,7077.03,16181.66,64.54,Java House Highway 20,Highway,28,212311,0.9489114418012384,3.8,6,6,True,125809.46,0.05127349571794017,99.94872650428206,599.4,0.45,59147.07788252891,66726.92211747108
2023-06-12,1,223,647.01,144283.23,52452.52,15010.1,22959.53,23312.3,30548.77,Java House CBD 1,CBD,10,688786,0.6375146591845596,3.4,0,6,False,113734.45,21.1727794006275,78.82721366856009,647.01,0.55,77732.80166994975,66550.42833005026
2023-06-12,2,247,809.89,200042.83,77152.82,61234.58,11519.33,25843.45,24292.64,Java House CBD 2,CBD,27,345580,0.7952462562245198,3.1,0,6,False,175750.18000000002,12.143719422485676,87.85627557858487,809.89,0.55,110928.67541420582,89114.15458579417
2023-06-12,3,290,621.81,180324.9,75229.55,36954.43,14066.03,21051.9,33022.98,Java House CBD 3,CBD,16,421981,0.7526776440516811,3.1,0,6,False,147301.91,18.313044953858288,81.68694950059587,621.81,0.55,99226.97958958549,81097.9204104145
2023-06-12,4,181,685.69,124109.89,44112.31,68941.15,11128.27,21874.62,-21946.45,Java House Suburb 4,Suburb,30,333848,0.7724707403016083,3.4,0,6,False,146056.35,-17.68307908418902,117.68308714156464,685.6899999999999,0.4,49922.84011070512,74187.04988929488
2023-06-12,5,212,685.03,145226.36,47583.24,16010.12,9963.87,26018.17,45650.96,Java House Highway 5,Highway,10,298916,0.902909625916404,4.3,0,6,False,99575.4,31.4343484199425,68.5656515800575,685.03,0.45,67572.5128380801,77653.84716191988
2023-06-12,6,210,575.16,120783.6,42286.38,35071.92,4691.93,13936.47,24796.89,Java House Highway 6,Highway,18,140758,0.6076568810537943,4.5,0,6,False,95986.69999999998,20.530014008524336,79.46997771220595,575.1600000000001,0.45,52633.34856584491,68150.2514341551
2023-06-12,7,375,754.54,282952.5,113546.05,13525.81,16639.7,34242.6,104998.35,Java House CBD 7,CBD,12,499191,0.548358188416732,4.6,0,6,False,177954.16,37.10811885387123,62.891884680290865,754.54,0.55,149918.36953079855,133034.13046920145
2023-06-12,8,130,550.59,71576.7,31815.26,25263.54,9709.8,10603.88,-5815.78,Java House Highway 8,Highway,11,291294,0.7297124398359213,3.2,0,6,False,77392.48000000001,-8.125241873402937,108.12524187340296,550.59,0.45,32064.303339240378,39512.39666075962
2023-06-12,9,411,754.31,310021.41,115046.55,18827.19,32628.53,55863.74,87655.39,Java House Airport 9,Airport,12,978856,0.6465891407035464,4.2,0,6,False,222366.00999999998,28.27397952934928,71.72601724506704,754.31,0.58,176606.45975916018,133414.9502408398
2023-06-12,10,141,573.63,80881.83,25522.14,32413.05,5013.57,13465.77,4467.32,Java House Highway 10,Highway,28,150407,0.8522859181074618,3.1,0,6,False,76414.53,5.523267710436324,94.47675701699627,573.63,0.45,37224.130723976166,43657.699276023835
2023-06-12,11,280,569.4,159432.0,71084.64,33367.06,5697.2,29983.43,19299.67,Java House Suburb 11,Suburb,19,170916,0.9276588605075736,4.6,0,6,False,140132.33,12.105267449445531,87.89473255055445,569.4,0.4,66605.25074484435,92826.74925515565
2023-06-12,12,368,704.78,259359.04,92911.94,16978.96,29181.17,44289.95,75997.02,Java House Airport 12,Airport,18,875435,0.8178422221322001,3.7,0,6,False,183362.02000000002,29.301858921131107,70.69814107886889,704.78,0.58,152187.79256036744,107171.24743963257
2023-06-12,13,224,483.6,108326.4,40209.44,37376.41,5164.03,14865.2,10711.32,Java House Highway 13,Highway,21,154921,0.8350875871888467,4.3,0,6,False,97615.08,9.888005140021269,90.11199485997874,483.59999999999997,0.45,49668.60320048539,58657.7967995146
2023-06-12,14,375,837.66,314122.5,100260.94,70667.23,21097.03,37334.5,84762.8,Java House CBD 14,CBD,29,632911,0.5855693240990485,4.4,0,6,False,229359.69999999998,26.983995097454024,73.01600490254597,837.66,0.55,167602.23750093035,146520.26249906965
2023-06-12,15,222,706.02,156736.44,57461.66,54566.11,8315.7,17311.75,19081.22,Java House Suburb 15,Suburb,24,249471,0.634973913392139,4.8,0,6,False,137655.22,12.174080258553786,87.82591974144621,706.02,0.4,60891.69806779522,95844.74193220478
2023-06-12,16,200,587.07,117414.0,52734.43,31646.78,12364.93,15713.11,4954.74,Java House Suburb 16,Suburb,20,370948,0.8841567887961861,3.1,0,6,False,112459.24999999999,4.219888599315244,95.78010288381282,587.07,0.4,48540.78851997154,68873.21148002846
2023-06-12,17,262,787.36,206288.32,64242.51,43449.72,17010.83,39291.48,42293.79,Java House CBD 17,CBD,20,510325,0.6338704379878514,3.4,0,6,False,163994.54,20.502270802341112,79.49773404524308,787.36,0.55,111062.95877501782,95225.36122498219
2023-06-12,18,224,606.9,135945.6,45449.49,35618.52,9060.63,19398.86,26418.1,Java House Highway 18,Highway,16,271819,0.7496156297461387,4.7,0,6,False,109527.5,19.432846668078994,80.567153331921,606.9,0.45,61170.29465552167,74775.30534447834
2023-06-12,19,447,656.8,293589.6,114004.17,21570.65,22591.53,51597.64,83825.61,Java House Airport 19,Airport,14,677746,0.5698151597627532,4.4,0,6,False,209763.99,28.551968462098117,71.4480315379019,656.8,0.58,164991.92848286827,128597.6715171317
2023-06-12,20,131,612.99,80301.69,35819.01,55958.64,7077.03,11328.61,-29881.6,Java House Highway 20,Highway,28,212311,0.9489114418012384,3.8,0,6,False,110183.29,-37.21167014044162,137.2116701404416,612.99,0.45,37733.05299369761,42568.63700630239
2023-06-13,1,274,703.94,192879.56,66825.91,10595.77,22959.53,29965.91,62532.43,Java House CBD 1,CBD,10,688786,0.6375146591845596,3.4,1,6,False,130347.12000000001,32.42045450539186,67.57954031002559,703.9399999999999,0.55,103914.14569570679,88965.41430429321
2023-06-13,2,262,700.97,183654.14,79301.4,40420.44,11519.33,32990.99,19421.97,Java House CBD 2,CBD,27,345580,0.7952462562245198,3.1,1,6,False,164232.15999999997,10.575296587378864,89.42469796760365,700.97,0.55,101840.7432275134,81813.39677248661
2023-06-13,3,301,573.2,172533.2,69250.18,25924.29,14066.03,22807.32,40485.37,Java House CBD 3,CBD,16,421981,0.7526776440516811,3.1,1,6,False,132047.82,23.46526349711244,76.53473070690163,573.2,0.55,94939.45824966975,77593.74175033026
2023-06-13,4,179,636.53,113938.87,39967.58,33010.31,11128.27,13594.97,16237.74,Java House Suburb 4,Suburb,30,333848,0.7724707403016083,3.4,1,6,False,97701.13,14.251273511840164,85.74872648815985,636.53,0.4,45831.577075802874,68107.29292419713
2023-06-13,5,204,506.74,103374.96,45657.58,11159.67,9963.87,16904.93,19688.91,Java House Highway 5,Highway,10,298916,0.902909625916404,4.3,1,6,False,83686.04999999999,19.04611136004309,80.9538886399569,506.74,0.45,48099.434646272326,55275.52535372768
2023-06-13,6,220,664.74,146242.8,57358.84,39303.81,4691.93,29374.45,15513.78,Java House Highway 6,Highway,18,140758,0.6076568810537943,4.5,1,6,False,130729.02999999998,10.608235072085602,89.39177176585787,664.7399999999999,0.45,63727.59437245738,82515.2056275426
2023-06-13,7,395,733.82,289858.9,122418.96,11867.07,16639.7,42948.32,95984.85,Java House CBD 7,CBD,12,499191,0.548358188416732,4.6,1,6,False,193874.05000000002,33.11433597519345,66.88566402480656,733.82,0.55,153577.62763004669,136281.27236995334
2023-06-13,8,135,663.4,89559.0,30130.73,15084.97,9709.8,15521.55,19111.95,Java House Highway 8,Highway,11,291294,0.7297124398359213,3.2,1,6,False,70447.05,21.340066324992463,78.65993367500754,663.4,0.45,40119.856639926526,49439.143360073474
2023-06-13,9,338,697.0,235586.0,71760.85,29087.42,32628.53,37331.65,64777.55,Java House Airport 9,Airport,12,978856,0.6465891407035464,4.2,1,6,False,170808.44999999998,27.496349528410008,72.50365047158999,697.0,0.58,134203.66493017855,101382.33506982145
2023-06-13,10,135,520.73,70298.55,21856.97,47702.95,5013.57,11027.44,-15302.38,Java House Highway 10,Highway,28,150407,0.8522859181074618,3.1,1,6,False,85600.93,-21.76770360128338,121.76770360128337,520.73,0.45,32353.402672837336,37945.14732716267
2023-06-13,11,256,494.59,126615.04,54067.06,36968.13,5697.2,14887.25,14995.4,Java House Suburb 11,Suburb,19,170916,0.9276588605075736,4.6,1,6,False,111619.64,11.843300764269395,88.15669923573061,494.59,0.4,52895.444372952086,73719.59562704791
2023-06-13,12,291,571.68,166358.88,58116.26,35966.27,29181.17,17010.71,26084.47,Java House Airport 12,Airport,18,875435,0.8178422221322001,3.7,1,6,False,140274.41,15.679637900904359,84.32036209909565,571.6800000000001,0.58,97616.76600906241,68742.11399093759
2023-06-13,13,204,670.28,136737.12,45729.22,45188.68,5164.03,20182.84,20472.34,Java House Highway 13,Highway,21,154921,0.8350875871888467,4.3,1,6,False,116264.76999999999,14.97204270500944,85.02794998168748,670.28,0.45,62695.16716199518,74041.95283800481
2023-06-13,14,280,734.76,205732.8,68800.26,69239.8,21097.03,37882.43,8713.28,Java House CBD 14,CBD,29,632911,0.5855693240990485,4.4,1,6,False,197019.52,4.235241050527675,95.76475894947232,734.76,0.55,109770.16166410047,95962.63833589952
2023-06-13,15,199,687.17,136746.83,57184.23,52573.48,8315.7,21294.85,-2621.43,Java House Suburb 15,Suburb,24,249471,0.634973913392139,4.8,1,6,False,139368.26,-1.9169950776921119,101.91699507769212,687.17,0.4,53125.786728906955,83621.04327109303
2023-06-13,16,173,575.12,99495.76,36925.42,27175.54,12364.93,20110.81,2919.05,Java House Suburb 16,Suburb,20,370948,0.8841567887961861,3.1,1,6,False,96576.7,2.933843613034365,97.0661463362861,575.12,0.4,41133.1071660436,58362.652833956396
2023-06-13,17,295,656.7,193726.5,63123.36,25983.76,17010.83,36385.84,51222.71,Java House CBD 17,CBD,20,510325,0.6338704379878514,3.4,1,6,False,142503.78999999998,26.440734747182237,73.55926525281775,656.7,0.55,104299.83764048536,89426.66235951464
2023-06-13,18,214,542.8,116159.2,42296.42,37558.32,9060.63,12655.49,14588.33,Java House Highway 18,Highway,16,271819,0.7496156297461387,4.7,1,6,False,101570.86,12.558910529686843,87.44108086143845,542.8,0.45,52267.17518588077,63892.02481411923
2023-06-13,19,378,661.26,249956.28,77459.85,27137.7,22591.53,31542.85,91224.35,Java House Airport 19,Airport,14,677746,0.5698151597627532,4.4,1,6,False,158731.93,36.496122441892645,63.503877558107355,661.26,0.58,140470.80916219036,109485.47083780964
2023-06-13,20,192,612.59,117617.28,35559.87,58560.34,7077.03,22051.51,-5631.47,Java House Highway 20,Highway,28,212311,0.9489114418012384,3.8,1,6,False,123248.74999999999,-4.787961428796858,104.78796142879685,612.59,0.45,55267.318274553996,62349.961725446
2023-06-14,1,275,747.47,205554.25,69094.7,19255.53,22959.53,24924.89,69319.59,Java House CBD 1,CBD,10,688786,0.6375146591845596,3.4,2,6,False,136234.65,33.723257972043875,66.27673716306036,747.47,0.55,110742.65351326879,94811.59648673121
2023-06-14,2,266,700.65,186372.9,74392.71,65769.61,11519.33,33813.64,877.61,Java House CBD 2,CBD,27,345580,0.7952462562245198,3.1,2,6,False,185495.28999999998,0.4708892762842667,99.52911072371573,700.65,0.55,103348.36259867069,83024.5374013293
2023-06-14,3,270,719.01,194132.7,70632.8,30532.22,14066.03,30108.48,48793.16,Java House CBD 3,CBD,16,421981,0.7526776440516811,3.1,2,6,False,145339.53,25.133921281680006,74.86607356720428,719.01,0.55,106824.96682693918,87307.73317306083
2023-06-14,4,213,692.81,147568.53,59557.18,28350.65,11128.27,29220.04,19312.39,Java House Suburb 4,Suburb,30,333848,0.7724707403016083,3.4,2,6,False,128256.14000000001,13.087065379047957,86.91293462095206,692.81,0.4,59359.009411432016,88209.52058856798
2023-06-14,5,208,618.91,128733.28,41185.22,17121.26,9963.87,17692.58,42770.35,Java House Highway 5,Highway,10,298916,0.902909625916404,4.3,2,6,False,85962.93,33.22400392501457,66.77599607498543,618.91,0.45,59898.43176877917,68834.84823122082
2023-06-14,6,205,513.01,105167.05,37494.82,16202.16,4691.93,10137.5,36640.64,Java House Highway 6,Highway,18,140758,0.6076568810537943,4.5,2,6,False,68526.41,34.840418172802224,65.15958182719778,513.01,0.45,45828.19190926285,59338.85809073715
2023-06-14,7,415,727.5,301912.5,124434.7,18389.45,16639.7,37348.8,105099.85,Java House CBD 7,CBD,12,499191,0.548358188416732,4.6,2,6,False,196812.65000000002,34.811360907547716,65.18863909245229,727.5,0.55,159964.05665603664,141948.44334396336
2023-06-14,8,147,697.09,102472.23,43524.69,22248.73,9709.8,17473.61,9515.39,Java House Highway 8,Highway,11,291294,0.7297124398359213,3.2,2,6,False,92956.83,9.285823095681629,90.71416714557691,697.0899999999999,0.45,45904.61234687277,56567.61765312723
2023-06-14,9,351,625.93,219701.43,84629.43,12270.47,32628.53,42400.43,47772.57,Java House Airport 9,Airport,12,978856,0.6465891407035464,4.2,2,6,False,171928.86,21.74431454542649,78.25568545457351,625.93,0.58,125154.87803350402,94546.55196649597
2023-06-14,10,146,638.29,93190.34,34945.95,43450.72,5013.57,15138.78,-5358.68,Java House Highway 10,Highway,28,150407,0.8522859181074618,3.1,2,6,False,98549.01999999999,-5.750252654942562,105.75025265494256,638.29,0.45,42888.85894856465,50301.481051435345
2023-06-14,11,242,615.98,149067.16,66709.17,33844.99,5697.2,22824.0,19991.8,Java House Suburb 11,Suburb,19,170916,0.9276588605075736,4.6,2,6,False,129075.36,13.411270463595065,86.58872953640493,615.98,0.4,62275.17417847002,86791.98582152999
2023-06-14,12,343,721.86,247597.98,108601.04,20536.85,29181.17,26215.42,63063.51,Java House Airport 12,Airport,18,875435,0.8178422221322001,3.7,2,6,False,184534.47999999998,25.47012297919393,74.52988105961121,721.86,0.58,145286.5881158644,102311.3918841356
2023-06-14,13,234,483.58,113157.72,37851.59,51725.1,5164.03,11603.5,6813.5,Java House Highway 13,Highway,21,154921,0.8350875871888467,4.3,2,6,False,106344.22,6.021241856057192,93.97875814394281,483.58,0.45,51883.80573665912,61273.914263340885
2023-06-14,14,380,668.06,253862.8,92684.19,30260.33,21097.03,48228.79,61592.46,Java House CBD 14,CBD,29,632911,0.5855693240990485,4.4,2,6,False,192270.34,24.262105357697152,75.73789464230285,668.06,0.55,135450.2568209892,118412.5431790108
2023-06-14,15,231,631.53,145883.43,58458.55,44556.77,8315.7,26557.93,7994.48,Java House Suburb 15,Suburb,24,249471,0.634973913392139,4.8,2,6,False,137888.95,5.4800466372363195,94.5199533627637,631.53,0.4,56675.33199461681,89208.09800538319
2023-06-14,16,169,572.7,96786.3,29198.55,19732.42,12364.93,11360.63,24129.77,Java House Suburb 16,Suburb,20,370948,0.8841567887961861,3.1,2,6,False,72656.53,24.930976801468802,75.0690231985312,572.7,0.4,40012.97392074643,56773.32607925357
2023-06-14,17,325,783.12,254514.0,87378.37,50299.87,17010.83,30816.11,69008.82,Java House CBD 17,CBD,20,510325,0.6338704379878514,3.4,2,6,False,185505.18,27.11395836771258,72.88604163228742,783.12,0.55,137027.04006540403,117486.95993459597
2023-06-14,18,180,702.85,126513.0,50286.56,32140.5,9060.63,15055.49,19969.82,Java House Highway 18,Highway,16,271819,0.7496156297461387,4.7,2,6,False,106543.18000000001,15.784796819299201,84.2152031807008,702.85,0.45,56925.987216607326,69587.01278339268
2023-06-14,19,363,573.26,208093.38,77491.51,22475.93,22591.53,35830.89,49703.51,Java House Airport 19,Airport,14,677746,0.5698151597627532,4.4,2,6,False,158389.86,23.885195194580433,76.11479999988467,573.26,0.58,116944.63315702713,91148.74684297288
2023-06-14,20,147,633.96,93192.12,30683.33,39212.27,7077.03,19133.9,-2914.41,Java House Highway 20,Highway,28,212311,0.9489114418012384,3.8,2,6,False,96106.53,-3.1273137685890178,103.12731376858902,633.9599999999999,0.45,43790.151895371404,49401.96810462859
2023-06-15,1,247,792.98,195866.06,81973.05,8972.6,22959.53,23534.09,58426.79,Java House CBD 1,CBD,10,688786,0.6375146591845596,3.4,3,6,False,137439.27000000002,29.829971563220298,70.17002843677972,792.98,0.55,105523.12694867226,90342.93305132774
2023-06-15,2,296,564.73,167160.08,71092.37,42511.75,11519.33,20186.38,21850.25,Java House CBD 2,CBD,27,345580,0.7952462562245198,3.1,3,6,False,145309.83,13.071452227110683,86.92854777288932,564.7299999999999,0.55,92694.38078101914,74465.69921898085
2023-06-15,3,269,788.36,212068.84,93632.37,41273.24,14066.03,31981.79,31115.41,Java House CBD 3,CBD,16,421981,0.7526776440516811,3.1,3,6,False,180953.43,14.672315838573926,85.32768416142608,788.36,0.55,116694.6464867973,95374.1935132027
2023-06-15,4,171,497.89,85139.19,25791.37,62896.74,11128.27,12413.04,-27090.22,Java House Suburb 4,Suburb,30,333848,0.7724707403016083,3.4,3,6,False,112229.42000000001,-31.818742931427934,131.81875467690028,497.89,0.4,34246.99006279793,50892.19993720207
2023-06-15,5,187,640.43,119760.41,43510.43,10020.5,9963.87,12335.59,43930.02,Java House Highway 5,Highway,10,298916,0.902909625916404,4.3,3,6,False,75830.39,36.681587846935386,63.31841215306461,640.4300000000001,0.45,55723.436449269524,64036.97355073048
2023-06-15,6,222,699.87,155371.14,53581.85,17855.88,4691.93,17902.56,61338.91,Java House Highway 6,Highway,18,140758,0.6076568810537943,4.5,3,6,False,94032.22,39.47895986345984,60.52103370033842,699.8700000000001,0.45,67705.41173381725,87665.72826618276
2023-06-15,7,300,838.07,251421.0,83904.04,16208.24,16639.7,47647.6,87021.42,Java House CBD 7,CBD,12,499191,0.548358188416732,4.6,3,6,False,164399.58,34.61183433364754,65.38816566635245,838.07,0.55,133211.8514089923,118209.14859100769
2023-06-15,8,156,504.14,78645.84,30838.43,27768.3,9709.8,12514.62,-2185.31,Java House Highway 8,Highway,11,291294,0.7297124398359213,3.2,3,6,False,80831.15,-2.7786720823377307,102.77867208233774,504.14,0.45,35231.07477893455,43414.76522106545
2023-06-15,9,415,691.44,286947.6,108586.4,10330.98,32628.53,53241.38,82160.31,Java House Airport 9,Airport,12,978856,0.6465891407035464,4.2,3,6,False,204787.28999999998,28.63251339268912,71.36748660731088,691.4399999999999,0.58,163462.25821109448,123485.3417889055
2023-06-15,10,122,583.18,71147.96,27195.26,38435.66,5013.57,7891.49,-7388.01,Java House Highway 10,Highway,28,150407,0.8522859181074618,3.1,3,6,False,78535.98,-10.38400819925125,110.384022254468,583.1800000000001,0.45,32744.325441007302,38403.63455899271
2023-06-15,11,190,616.19,117076.1,46043.05,21382.48,5697.2,19006.0,24947.38,Java House Suburb 11,Suburb,19,170916,0.9276588605075736,4.6,3,6,False,92128.73,21.308687255554293,78.69132128589865,616.19,0.4,48910.40065186708,68165.69934813293
2023-06-15,12,365,707.83,258357.95,98431.88,33414.99,29181.17,39232.25,58097.65,Java House Airport 12,Airport,18,875435,0.8178422221322001,3.7,3,6,False,200260.28999999998,22.48727008400554,77.51272604539552,707.83,0.58,151600.36874335198,106757.58125664803
2023-06-15,13,189,508.4,96087.6,36452.83,43761.94,5164.03,13716.91,-3008.11,Java House Highway 13,Highway,21,154921,0.8350875871888467,4.3,3,6,False,99095.71,-3.1305912521490806,103.13059125214907,508.40000000000003,0.45,44057.00620427671,52030.593795723296
2023-06-15,14,345,580.34,200217.3,60985.23,66851.56,21097.03,30061.57,21221.9,Java House CBD 14,CBD,29,632911,0.5855693240990485,4.4,3,6,False,178995.39,10.599433715268363,89.40056129015825,580.3399999999999,0.55,106827.32840339364,93389.97159660635
2023-06-15,15,238,682.53,162442.14,62605.6,59458.86,8315.7,17063.96,14998.02,Java House Suburb 15,Suburb,24,249471,0.634973913392139,4.8,3,6,False,147444.12,9.232838227814531,90.76716177218546,682.5300000000001,0.4,63108.34763355938,99333.79236644064
2023-06-15,16,146,510.36,74512.56,32896.57,21532.37,12364.93,14474.36,-6755.67,Java House Suburb 16,Suburb,20,370948,0.8841567887961861,3.1,3,6,False,81268.23,-9.066484898653329,109.06648489865331,510.35999999999996,0.4,30804.660577458315,43707.89942254168
2023-06-15,17,272,660.38,179623.36,76769.32,39805.52,17010.83,27569.79,18467.89,Java House CBD 17,CBD,20,510325,0.6338704379878514,3.4,3,6,False,161155.46,10.281452256543917,89.71854217625147,660.38,0.55,96706.88978760496,82916.47021239503
2023-06-15,18,204,524.83,107065.32,32355.56,42014.82,9060.63,16236.8,7397.51,Java House Highway 18,Highway,16,271819,0.7496156297461387,4.7,3,6,False,99667.81000000001,6.909342819878556,93.09065718012145,524.83,0.45,48175.27872757719,58890.041272422815
2023-06-15,19,311,811.25,252298.75,89637.1,15239.47,22591.53,25755.45,99075.2,Java House Airport 19,Airport,14,677746,0.5698151597627532,4.4,3,6,False,153223.55000000002,39.269001530923155,60.730998469076845,811.25,0.58,141787.2340039193,110511.5159960807
2023-06-15,20,172,560.55,96414.6,33470.64,72476.63,7077.03,14040.56,-30650.26,Java House Highway 20,Highway,28,212311,0.9489114418012384,3.8,3,6,False,127064.86,-31.790060841407836,131.79006084140784,560.5500000000001,0.45,45304.36670966897,51110.23329033104
2023-06-16,1,252,757.7,190940.4,76499.25,10862.78,22959.53,26557.78,54061.07,Java House CBD 1,CBD,10,688786,0.6375146591845596,3.4,4,6,False,136879.34,28.313059991494725,71.68694524574161,757.6999999999999,0.55,102869.42040305636,88070.97959694364
2023-06-16,2,248,779.54,193325.92,60798.26,55812.23,11519.33,34801.73,30394.38,Java House CBD 2,CBD,27,345580,0.7952462562245198,3.1,4,6,False,162931.55000000002,15.721833885492437,84.2781712871197,779.5400000000001,0.55,107203.98341111613,86121.93658888388
2023-06-16,3,244,638.49,155791.56,60958.55,30705.14,14066.03,32021.5,18040.33,Java House CBD 3,CBD,16,421981,0.7526776440516811,3.1,4,6,False,137751.22,11.5797864788054,88.42020710236164,638.49,0.55,85727.0734343936,70064.48656560639
2023-06-16,4,196,522.49,102408.04,32887.01,76866.38,11128.27,12727.38,-31201.0,Java House Suburb 4,Suburb,30,333848,0.7724707403016083,3.4,4,6,False,133609.04,-30.46733440069745,130.46733440069747,522.49,0.4,41193.334447163674,61214.70555283632
2023-06-16,5,226,587.83,132849.58,56019.27,24496.76,9963.87,25620.31,16749.38,Java House Highway 5,Highway,10,298916,0.902909625916404,4.3,4,6,False,116100.20999999999,12.607777909422072,87.39222961788813,587.8299999999999,0.45,61813.708958095136,71035.87104190484
2023-06-16,6,213,655.54,139630.02,47468.64,19352.38,4691.93,25114.37,43002.69,Java House Highway 6,Highway,18,140758,0.6076568810537943,4.5,4,6,False,96627.32,30.797596390804788,69.20239644741153,655.54,0.45,60845.97174546789,78784.0482545321
2023-06-16,7,316,642.22,202941.52,75680.14,28370.18,16639.7,27104.95,55146.55,Java House CBD 7,CBD,12,499191,0.548358188416732,4.6,4,6,False,147794.97,27.1736163206031,72.82638367939691,642.2199999999999,0.55,107525.6864261738,95415.8335738262
2023-06-16,8,137,510.34,69916.58,29836.08,12020.97,9709.8,14713.32,3636.41,Java House Highway 8,Highway,11,291294,0.7297124398359213,3.2,4,6,False,66280.17000000001,5.20106961753564,94.79893038246438,510.34000000000003,0.45,31320.617317678338,38595.96268232167
